-3.0	3.7625836151385905	3.7511174152025	1.0078548866230028	
-2.94	3.680861044905913	3.793344220776275	1.0097905980155113	
-2.88	3.591924828940077	3.823845609696125	1.0116491326811885	
-2.82	3.4964588693489156	3.842636265456648	1.0134150450084871	
-2.76	3.395165121611379	3.8498182760367246	1.0150736591367195	
-2.7	3.2887571805615727	3.845578008666017	1.0166111909218483	
-2.64	3.1779539925007705	3.830182251091327	1.0180148624915344	
-2.58	3.0634737515575665	3.8039736702657954	1.0192730084374284	
-2.52	2.946028035583967	3.767365646604832	1.0203751727621753	
-2.46	2.8263162331780043	3.720836548419362	1.021312195775436	
-2.4	2.70502030905048	3.6649235168175522	1.0220762902167722	
-2.34	2.5827999500356347	3.600215836211347	1.022661105972762	
-2.2800000000000002	2.4602881286851583	3.5273479695201058	1.0230617828505018	
-2.2199999999999998	2.3380871156718035	3.446992340178313	1.0232749909689158	
-2.16	2.2167649662471223	3.359851945082608	1.0232989584322003	
-2.1	2.0968524998304177	3.2666528836185327	1.02313348605541	
-2.04	1.97884078553527	3.1681368878641747	1.0227799490198095	
-1.98	1.8631791401483002	3.0650539379626656	1.0222412854442418	
-1.92	1.7502736388440172	2.9581550444884352	1.0215219719674773	
-1.86	1.640486132830281	2.848185276416976	1.0206279865444883	
-1.8	1.534133762249407	2.7358771090733036	1.0195667587658155	
-1.74	1.4314889470854713	2.621944161223836	1.0183471081129214	
-1.6800000000000002	1.3327798336198966	2.5070753843490103	1.0169791706626614	
-1.62	1.2381911692005692	2.3919297601635083	1.0154743148500007	
-1.56	1.1478655738040597	2.27713155472663	1.0138450469890519	
-1.5	1.0619051731282971	2.163266169110614	1.0121049073376065	
-1.44	0.9803735547985342	2.050876617686715	1.010268357568934	
-1.3800000000000001	0.9032980067383128	1.9404606557775166	1.008350660586028	
-1.32	0.8306719948755008	1.8324685688503948	1.0063677536771263	
-1.26	0.7624578361377307	1.727301625741989	1.0043361160666489	
-1.2000000000000002	0.6985895221477307	1.6253111887651908	1.0022726319623094	
-1.1400000000000001	0.6389756491527879	1.5267984641219836	1.000194450236548	
-1.08	0.5835024104988785	1.4320148669932455	0.9981188419084407	
-1.02	0.5320366093634424	1.34116296716527	0.996063056610481	
-0.96	0.4844286514556233	1.2543979732428439	0.9940441792331075	
-0.8999999999999999	0.4405154799333898	1.1718297065424337	0.9920789879383349	
-0.8399999999999999	0.4001234178183259	1.0935250097955964	0.9901838147225035	
-0.7800000000000002	0.3630708866472843	1.0195105309438648	0.9883744096869413	
-0.7200000000000002	0.3291709739140682	0.9497758186711976	0.9866658101445529	
-0.6600000000000001	0.2982338259455711	0.8842766639700227	0.985072215650132	
-0.6000000000000001	0.27006884714177776	0.8229386210112167	0.9836068699929827	
-0.54	0.24448669090038622	0.7656606408902982	0.982281951132559	
-0.48	0.22130103195561868	0.712318753416755	0.981108469991836	
-0.41999999999999993	0.20033011419891086	0.6627697349282338	0.9800961789494974	
-0.3600000000000003	0.18139807223215237	0.6168547040394257	0.979253490791435	
-0.30000000000000027	0.16433602885425905	0.5744025921430894	0.9785874087951151	
-0.2400000000000002	0.1489829743309325	0.535233441217191	0.9781034685278667	
-0.18000000000000016	0.135186436589288	0.4991614879023969	0.9778056918427747	
-0.1200000000000001	0.12280295437026965	0.465997999748913	0.977696553454512	
-0.06000000000000005	0.11169836783139969	0.4355538368536518	0.9777769603728754	
0.0	0.10174794309930627	0.40764171969034146	0.9780462443649557	
0.06000000000000005	0.0928363488109845	0.38207819164709933	0.9785021675085804	
0.1200000000000001	0.08485750374341881	0.35868527247936366	0.9791409407908761	
0.17999999999999972	0.07771431520354534	0.3372918063751849	0.9799572555973921	
0.23999999999999977	0.07131832792888394	0.3177345153844041	0.9809443278300771	
0.2999999999999998	0.0655893028369699	0.29985877531723204	0.9820939542874754	
0.3599999999999999	0.06045474407861426	0.28351913659749395	0.9833965808385752	
0.41999999999999993	0.05584939153829387	0.2685796167205981	0.9848413818237475	
0.48	0.05171469425235349	0.2549137937508766	0.9864163500228992	
0.54	0.04799827827301695	0.24240473163857026	0.9881083964431522	
0.5999999999999996	0.044653420399850666	0.23094476810227765	0.9899034590967424	
0.6599999999999997	0.041638537041395834	0.2204351945733855	0.9917866198651304	
0.7199999999999998	0.03891669536244916	0.21078585547788417	0.9937422284781087	
0.7799999999999998	0.0364551519046878	0.2019146912212688	0.9957540325775504	
0.8399999999999999	0.03422492210513691	0.19374724593025036	0.9978053127849027	
0.8999999999999999	0.0322003826187343	0.18621615755006152	0.9998790216499125	
0.96	0.030358907094918088	0.17926064451118	1.0019579253258377	
1.0199999999999996	0.02868053506108399	0.1728260000222043	1.0040247467937375	
1.08	0.027147672810616943	0.16686310221963938	1.0060623094455436	
1.1399999999999997	0.025744824653184156	0.16132794596531613	1.0080536798326611	
1.2000000000000002	0.024458352528372994	0.1561812000440925	1.009982308393753	
1.2599999999999998	0.02327626177761443	0.15138779186588003	1.011832166992177	
1.3200000000000003	0.022188010782090414	0.14691652048564705	1.013587882120053	
1.38	0.021184342177456232	0.14273969778091708	1.0152348626619427	
1.4399999999999995	0.02025713342510024	0.13883281692205587	1.016759421156349	
1.5	0.019399264633863635	0.1351742467899932	1.0181488875472755	
1.5599999999999996	0.018604501669237435	0.13174495069552808	1.0193917144804927	
1.62	0.01786739274628388	0.12852822759515417	1.0204775732694356	
1.6799999999999997	0.017183176868297966	0.12550947394679396	1.0213974397331944	
1.7400000000000002	0.01654770263856084	0.12267596437672643	1.02214366919323	
1.7999999999999998	0.015957356132586697	0.1200166494131763	1.0227100600055377	
1.8599999999999994	0.015408996669832958	0.11752196866393232	1.0230919051002778	
1.92	0.014899899464991744	0.11518367796037508	1.0232860311005354	
1.9799999999999995	0.0144277042687053	0.11299468914717063	1.0232908246951102	
2.04	0.013990369225516573	0.11094892135714093	1.0231062460461664	
2.0999999999999996	0.01358612928320558	0.1090411627682065	1.022733829120308	
