0.0	 -243.81601369
0.05	 -243.73749004
0.1	 -243.52029477
0.15	 -243.18969564
0.2	 -242.77709663
0.25	 -242.32159887
0.3	 -241.86772377
0.35	 -241.46133318
0.4	 -241.14490515
0.45	 -240.95272804
0.5	 -240.90645865
0.55	 -241.01138891
0.6	 -241.25633552
0.65	 -241.6148049
0.7	 -242.04973592
0.75	 -242.51835699
0.8	 -242.97702095
0.85	 -243.38502479
0.9	 -243.70784713
0.95	 -243.91707237
1.0	 -243.98868107
