Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001782228588127,8.9865097E-08
0.0003,-0.00187164649833,9.2489167E-08
0.0005,-0.001879957853816,9.2436096E-08
0.0007,-0.001785908825696,9.7411956E-08
0.0009,-0.001650426187553,9.8179235E-08
0.0011,-0.001634085201658,1.01432533E-07
0.0013,-0.001702583744191,1.06012955E-07
0.0015,-0.001797565957531,1.09217687E-07
0.0017,-0.001815280527808,1.09991902E-07
0.0019,-0.001627517049201,1.06711553E-07
0.0021,-0.001786560402252,1.05136067E-07
0.0023,-0.001716160099022,9.955631E-08
0.0025,-0.001773582655005,1.00822731E-07
0.0027,-0.001667594886385,9.6012336E-08
0.0029,-0.001702530891635,8.990915E-08
0.0031,-0.001742379739881,8.7824802E-08
0.0033,-0.001677350141108,8.2346332E-08
0.0035,-0.001795488060452,8.2553065E-08
0.0037,-0.00180404598359,7.6344435E-08
0.0039,-0.001820809673518,7.6861966E-08
0.0041,-0.001895682536997,7.4195569E-08
0.0043,-0.001748683745973,7.156941E-08
0.0045,-0.001842063618824,7.3677001E-08
0.0047,-0.00180871237535,7.2714776E-08
0.0049,-0.001862225704826,8.1897831E-08
0.0051,-0.00173019443173,8.0644931E-08
0.0053,-0.001710630953312,8.2708461E-08
0.0055,-0.00177384680137,8.66888E-08
0.0057,-0.00178265129216,8.9492211E-08
0.0059,-0.001864743768238,9.0594561E-08
0.0061,-0.001705788541585,8.4986013E-08
0.0063,-0.001691666198894,8.9904638E-08
0.0065,-0.001695962739177,8.982451E-08
0.0067,-0.001568456878886,8.3930836E-08
0.0069,-0.001655691303313,9.8144895E-08
0.0071,-0.001895189518109,9.6098006E-08
0.0073,-0.001700276974589,1.0146028E-07
0.0075,-0.001492368988693,8.0084391E-08
0.0077,-0.001342024421319,6.9360887E-08
0.0079,-0.001731339027174,8.1963734E-08
0.0081,-0.002108450513333,7.4916713E-08
0.0083,-0.001793656731024,8.9038849E-08
0.0085,-0.001739914529026,8.6237179E-08
0.0087,-0.001598339178599,8.2644988E-08
0.0089,-0.00165826221928,8.1888807E-08
0.0091,-0.001610823906958,7.6768657E-08
0.0093,-0.00166446052026,7.5858118E-08
0.0095,-0.001759354723617,7.0500356E-08
0.0097,-0.001669655088335,6.6594595E-08
0.0099,-0.001684446586296,6.8137474E-08
0.0101,-0.001651412341744,6.7557508E-08
0.0103,-0.001699114800431,7.2800802E-08
0.0105,-0.001517884200439,7.5908417E-08
0.0107,-0.001631179708056,7.8403801E-08
0.0109,-0.001601350260898,8.2891958E-08
0.0111,-0.001665974850766,8.6016911E-08
0.0113,-0.001737959915772,8.9279233E-08
0.0115,-0.001830019056797,9.3461793E-08
0.0117,-0.001872702967376,9.4544724E-08
0.0119,-0.001799819874577,9.6961372E-08
0.0121,-0.001862648292445,9.7287078E-08
0.0123,-0.001738681923598,9.914492E-08
0.0125,-0.001767965499312,1.05330663E-07
0.0127,-0.001758896862157,1.06726468E-07
0.0129,-0.001925371121615,1.06358087E-07
0.0131,-0.001902021816932,1.00716242E-07
0.0133,-0.001778636476956,9.5505555E-08
0.0135,-0.001879746560007,9.5110813E-08
0.0137,-0.001856661285274,9.3080587E-08
0.0139,-0.001786577980965,8.8091895E-08
0.0141,-0.001825370360166,8.7643734E-08
0.0143,-0.001866927254014,9.2422226E-08
0.0145,-0.001923751085997,8.7758202E-08
0.0147,-0.002001617569476,8.5116788E-08
0.0149,-0.001957454485819,9.3449309E-08
0.0151,-0.00194810424,8.8583754E-08
0.0153,-0.001708042458631,7.826609E-08
0.0155,-0.001855358248577,7.5791171E-08
0.0157,-0.002049584174529,8.0800326E-08
0.0159,-0.002196442103013,9.1507872E-08
0.0161,-0.002300721826032,1.00822731E-07
0.0163,-0.001763880136423,9.0815867E-08
0.0165,-0.001592246466316,9.873353E-08
0.0167,-0.001769585418515,8.4999542E-08
0.0169,-0.001856185845099,8.9713168E-08
0.0171,-0.001833840273321,9.0149179E-08
0.0173,-0.00178818043787,9.4228376E-08
0.0175,-0.001753878314048,9.0947331E-08
0.0177,-0.001699414104223,1.00742255E-07
0.0179,-0.001740548410453,9.8886851E-08
0.0181,-0.001769356545992,1.04826654E-07
0.0183,-0.001824296195991,1.05008766E-07
0.0185,-0.001711335266009,1.01362808E-07
0.0187,-0.00184838520363,1.03458603E-07
0.0189,-0.0018681071233,9.9658983E-08
0.0191,-0.001813431503251,9.7073062E-08
0.0193,-0.001833047834225,9.4297405E-08
0.0195,-0.001837749383412,9.0539061E-08
0.0197,-0.001873090397567,8.762084E-08
0.0199,-0.001791279646568,8.4855941E-08
0.0201,-0.001758350990713,8.1250221E-08
0.0203,-0.001872016233392,7.7417994E-08
0.0205,-0.001751835690811,7.4739113E-08
0.0207,-0.001937063410878,7.1401878E-08
0.0209,-0.001856855000369,6.9160748E-08
0.0211,-0.001867525978014,6.9628676E-08
0.0213,-0.001963142072782,7.1212135E-08
0.0215,-0.001839897711761,7.7521712E-08
0.0217,-0.001912534236908,7.9059731E-08
0.0219,-0.001864831894636,7.8663952E-08
0.0221,-0.001743770902976,8.3404977E-08
0.0223,-0.001824032049626,8.8065875E-08
0.0225,-0.001765271299519,8.8497039E-08
0.0227,-0.00174438720569,8.3386247E-08
0.0229,-0.001718484563753,8.9876544E-08
0.0231,-0.001738364924677,9.0642082E-08
0.0233,-0.001829807762988,9.1393403E-08
0.0235,-0.001748736598529,8.7357222E-08
0.0237,-0.001849987544119,9.590515E-08
0.0239,-0.001737414044328,1.02506441E-07
0.0241,-0.001522004720755,8.6718977E-08
0.0243,-0.001354315434583,6.9320997E-08
0.0245,-0.001565797952935,7.5411002E-08
0.0247,-0.001838295254856,8.0012931E-08
0.0249,-0.001767578069121,8.2495482E-08
0.0251,-0.001646270509809,9.1182855E-08
0.0253,-0.001625879434869,8.7038792E-08
0.0255,-0.001722481683828,8.4677993E-08
0.0257,-0.001695099985227,7.9992816E-08
0.0259,-0.001695311279036,7.6513707E-08
0.0261,-0.001928030047566,7.5478987E-08
0.0263,-0.001777826459147,7.2528508E-08
0.0265,-0.001815474126488,6.8758375E-08
0.0267,-0.001763774547726,6.9294636E-08
0.0269,-0.00200862577185,7.4884106E-08
0.0271,-0.001740565989166,7.2431384E-08
0.0273,-0.001898887450807,7.8241122E-08
0.0275,-0.001727834809572,7.7985128E-08
0.0277,-0.001820228528231,8.7542453E-08
0.0279,-0.001873988425359,9.0612254E-08
0.0281,-0.001920951297507,9.5348767E-08
0.0283,-0.001736339880154,9.6066444E-08
0.0285,-0.001751571544446,1.00213974E-07
0.0287,-0.001738558639772,1.03071493E-07
0.0289,-0.00171246228274,9.9594118E-08
0.0291,-0.001709363074042,1.0582287E-07
0.0293,-0.001853720634244,1.08625926E-07
0.0295,-0.001897232141346,1.08216625E-07
0.0297,-0.001880186726339,1.04247384E-07
0.0299,-0.001865712343715,1.04993852E-07
0.0301,-0.001913132960908,9.7713382E-08
0.0303,-0.001980381319299,1.00106789E-07
0.0305,-0.001988516654819,9.5917287E-08
0.0307,-0.001892125583254,9.1902265E-08
0.0309,-0.001792142400518,9.0361816E-08
0.0311,-0.001831762376241,9.2222429E-08
0.0313,-0.00187030818779,9.1429825E-08
0.0315,-0.001894291490316,8.9135973E-08
0.0317,-0.001928135752678,9.005587E-08
0.0319,-0.001835002447478,8.5174015E-08
0.0321,-0.001688056392595,7.3837249E-08
0.0323,-0.001798886572942,7.7835281E-08
0.0325,-0.002360715297982,9.1009767E-08
0.0327,-0.002087707398459,9.5313737E-08
0.0329,-0.001672472571954,9.4095178E-08
0.0331,-0.00138835341204,8.8121375E-08
0.0333,-0.001383704598993,9.4805223E-08
0.0335,-0.001610225182958,8.4582261E-08
0.0337,-0.00170772545971,9.1830465E-08
0.0339,-0.001746553112753,9.2369845E-08
0.0341,-0.001744809793308,9.6629414E-08
0.0343,-0.00176764850039,1.00761682E-07
0.0345,-0.00168552075047,9.9413747E-08
0.0347,-0.001893375767395,1.08249225E-07
0.0349,-0.001808641944081,1.07450383E-07
0.0351,-0.001837115501985,1.06829837E-07
0.0353,-0.001888762344606,1.04761796E-07
0.0355,-0.001918961526826,1.02845334E-07
0.0357,-0.001702759764157,9.3983488E-08
0.0359,-0.001953950384632,9.3593954E-08
0.0361,-0.00180531386286,8.7861224E-08
0.0363,-0.001779393642209,8.416324E-08
