Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001615543034859,1.08770919E-07
0.0003,-0.001782633597031,1.14200482E-07
0.0005,-0.001650144462474,1.11969413E-07
0.0007,-0.001671433565207,1.13593806E-07
0.0009,-0.001695293583907,1.10174014E-07
0.0011,-0.00169518799521,1.06295651E-07
0.0013,-0.001831533503719,1.04075333E-07
0.0015,-0.001810578862205,9.5669968E-08
0.0017,-0.001792899565771,9.8277397E-08
0.0019,-0.001729419571348,9.5694944E-08
0.0021,-0.001754600321874,9.1892204E-08
0.0023,-0.001817340729758,9.2872114E-08
0.0025,-0.001861538970843,9.4051821E-08
0.0027,-0.001769673544914,9.8711332E-08
0.0029,-0.001869533443823,9.378126E-08
0.0031,-0.00190378271509,8.0881499E-08
0.0033,-0.002108080778271,8.5981533E-08
0.0035,-0.002148475497961,9.7856642E-08
0.0037,-0.002193941734731,1.00533789E-07
0.0039,-0.001870114472695,9.9564289E-08
0.0041,-0.001592017593794,9.3181868E-08
0.0043,-0.00152980547864,1.03904675E-07
0.0045,-0.001636339118704,8.8878942E-08
0.0047,-0.00176585232839,9.6132347E-08
0.0049,-0.001805859734304,9.8633635E-08
0.0051,-0.001777826459147,9.9057857E-08
0.0053,-0.001704397378489,1.0091847E-07
0.0055,-0.001700629130937,1.03620934E-07
0.0057,-0.001898323884234,1.09241974E-07
0.0059,-0.001949319266714,1.1050215E-07
0.0061,-0.001952119055204,1.09570109E-07
0.0063,-0.001766891335137,1.06764972E-07
0.0065,-0.001909787300974,1.02821055E-07
0.0067,-0.001827289699577,9.9735637E-08
0.0069,-0.001795206335373,1.00344742E-07
0.0071,-0.002016039332375,9.5472252E-08
0.0073,-0.001863211859018,9.2367074E-08
0.0075,-0.00189837673679,8.9549097E-08
0.0077,-0.001883268356323,9.1060755E-08
0.0079,-0.001775801414624,8.6097387E-08
0.0081,-0.001857735449448,8.1908233E-08
0.0083,-0.002000701846555,7.976908E-08
0.0085,-0.002098571974784,7.6868204E-08
0.0087,-0.001847381470725,7.6268812E-08
0.0089,-0.0018388411263,7.5838003E-08
0.0091,-0.001813325914554,7.9018456E-08
0.0093,-0.001896721543744,8.1730292E-08
0.0095,-0.001864092308097,8.4307189E-08
0.0097,-0.001839475124143,8.5672468E-08
0.0099,-0.001867279526778,9.2624795E-08
0.0101,-0.001680766348727,9.6177445E-08
0.0103,-0.001756819081493,9.0362505E-08
0.0105,-0.001881877193227,8.9831794E-08
0.0107,-0.001839298987761,9.3148223E-08
0.0109,-0.001832977402955,9.4712263E-08
0.0111,-0.001886807731353,9.4259946E-08
0.0113,-0.001840373151936,9.451108E-08
0.0115,-0.0020519613754,1.04042734E-07
0.0117,-0.001865817932412,1.04223105E-07
0.0119,-0.001601262250915,8.6637812E-08
