Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001746024820022,8.8504322E-08
0.0003,-0.001827060827054,8.653965E-08
0.0005,-0.001693761674687,8.1490604E-08
0.0007,-0.001720351050608,8.2317193E-08
0.0009,-0.001695152721368,7.6707607E-08
0.0011,-0.001824296195991,7.3902463E-08
0.0013,-0.001813273061998,7.7102342E-08
0.0015,-0.001710507669486,8.2905487E-08
0.0017,-0.001768211950548,8.5128576E-08
0.0019,-0.001767349080183,8.5881979E-08
0.0021,-0.001759971026331,8.8059288E-08
0.0023,-0.001823820755817,9.6699139E-08
0.0025,-0.001804169267416,9.2755911E-08
0.0027,-0.001755604054779,9.6663058E-08
0.0029,-0.00180732132867,8.6610065E-08
0.0031,-0.00200290302746,9.5797965E-08
0.0033,-0.001834210008383,9.4743825E-08
0.0035,-0.001918697380461,9.4713648E-08
0.0037,-0.00200663600117,1.05559245E-07
0.0039,-0.001917887362652,1.07524961E-07
0.0041,-0.001548981526867,9.4788227E-08
0.0043,-0.001522128004581,8.3934651E-08
0.0045,-0.001721108215861,8.2116358E-08
0.0047,-0.002204771153629,8.2352578E-08
0.0049,-0.00223368476145,9.5596782E-08
0.0051,-0.002019631443545,9.4667861E-08
0.0053,-0.001909435144626,9.2682377E-08
0.0055,-0.0019833042752,9.2608843E-08
0.0057,-0.001833030255511,9.2279315E-08
0.0059,-0.001838277676143,8.6147686E-08
0.0061,-0.001990048447624,8.4600991E-08
0.0063,-0.001883673365228,7.4612508E-08
0.0065,-0.001720351050608,7.6601459E-08
0.0067,-0.001717427978292,7.6069711E-08
0.0069,-0.00183211453259,7.8764202E-08
0.0071,-0.001585361431353,8.0109366E-08
0.0073,-0.001762295374647,8.5978066E-08
0.0075,-0.001694853417575,8.7475506E-08
0.0077,-0.001851889304817,9.3756285E-08
0.0079,-0.001852452754974,9.5944692E-08
0.0081,-0.001803482533433,1.01644119E-07
0.0083,-0.001781242550351,1.02568187E-07
0.0085,-0.001765905180946,1.03071145E-07
0.0087,-0.001737044309266,1.07009164E-07
0.0089,-0.001837538089603,1.09592655E-07
0.0091,-0.001956943888217,1.13382562E-07
0.0093,-0.001749071176164,1.15156809E-07
0.0095,-0.001767472364008,1.15169293E-07
0.0097,-0.001897795707919,1.13366262E-07
0.0099,-0.001840654877014,1.06647377E-07
0.0101,-0.00181424152106,1.0629288E-07
0.0103,-0.001875802176073,1.01473461E-07
0.0105,-0.001834086724557,9.9090464E-08
0.0107,-0.001846536179073,9.7313787E-08
0.0109,-0.001983497990295,9.4777477E-08
0.0111,-0.001948438817635,9.5052194E-08
0.0113,-0.001812603906728,9.1977192E-08
0.0115,-0.001891157124192,9.417635E-08
0.0117,-0.00183204410132,9.4242601E-08
0.0119,-0.001883268356323,9.4809039E-08
0.0121,-0.001940902206115,8.7489376E-08
0.0123,-0.002180470852181,9.0320533E-08
0.0125,-0.002121498808265,9.7978045E-08
0.0127,-0.002090260619298,1.12383226E-07
0.0129,-0.001634631073102,1.0438648E-07
0.0131,-0.001606351230294,1.01354139E-07
