Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001781101687811,8.3160089E-08
0.0003,-0.00191684847232,7.9083321E-08
0.0005,-0.001950076431967,7.3775162E-08
0.0007,-0.001750268507749,7.0981464E-08
0.0009,-0.001728222239763,7.3291275E-08
0.0011,-0.001788374152966,7.4974295E-08
0.0013,-0.001436038175598,7.5311107E-08
0.0015,-0.00154059974011,8.2496875E-08
0.0017,-0.00161865982227,8.6102247E-08
0.0019,-0.001688831136562,8.9518224E-08
0.0021,-0.00160226598382,9.7310668E-08
0.0023,-0.001687105512246,9.7558683E-08
0.0025,-0.001639403053559,9.6958942E-08
0.0027,-0.00181957706809,1.00084243E-07
0.0029,-0.001795910764486,1.03708693E-07
0.0031,-0.001640160218813,1.03251175E-07
0.0033,-0.001675113919191,1.06662988E-07
0.0035,-0.001773300929926,1.09292266E-07
0.0037,-0.001706246403046,1.0911883E-07
0.0039,-0.001732747652568,1.08391447E-07
0.0041,-0.001765817170963,1.00986803E-07
0.0043,-0.001729366835207,1.02259818E-07
0.0045,-0.001665111980401,1.01671525E-07
0.0047,-0.001939757610671,9.7248233E-08
0.0049,-0.001951819634996,8.7488338E-08
0.0051,-0.001952066202648,9.3971344E-08
0.0053,-0.002038455335423,8.6215323E-08
0.0055,-0.002013133838773,9.7138276E-08
0.0057,-0.001838207244873,8.6781071E-08
0.0059,-0.001970379380509,9.1244942E-08
0.0061,-0.001770976581611,8.0315402E-08
0.0063,-0.001796368509531,7.178447E-08
0.0065,-0.002115934388712,8.5610381E-08
0.0067,-0.002170152030885,9.6894425E-08
0.0069,-0.001994485966861,1.04901929E-07
0.0071,-0.001697829342447,9.5570073E-08
0.0073,-0.001530228066258,9.0982361E-08
0.0075,-0.001491259667091,9.6242651E-08
0.0077,-0.001707690302283,9.0767649E-08
0.0079,-0.001887652906589,9.3984873E-08
0.0081,-0.00167345860973,9.4260983E-08
0.0083,-0.001823081169277,9.6816727E-08
0.0085,-0.001588742365129,1.01807153E-07
0.0087,-0.001685872906819,1.01789112E-07
0.0089,-0.001739738392644,1.08762251E-07
0.0091,-0.001849529682659,1.07196826E-07
0.0093,-0.001772103481926,1.04985524E-07
0.0095,-0.001869621453807,1.06418447E-07
0.0097,-0.001890012528747,1.02688546E-07
0.0099,-0.001708377036266,9.9884097E-08
0.0101,-0.001820369390771,9.8675258E-08
0.0103,-0.001809134962969,9.4479162E-08
0.0105,-0.00174998678267,8.8694755E-08
0.0107,-0.001803059945814,8.6277758E-08
0.0109,-0.001807902357541,8.3321034E-08
0.0111,-0.001672472571954,8.3709182E-08
0.0113,-0.001578564406373,7.825534E-08
0.0115,-0.001783707761206,7.7082575E-08
0.0117,-0.001743559492752,7.002653E-08
0.0119,-0.001851748442277,7.5476564E-08
0.0121,-0.001854935660958,7.5926103E-08
