Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001788391731679,7.827893E-08
0.0003,-0.001908853999339,8.5092154E-08
0.0005,-0.001862824428827,8.669921E-08
0.0007,-0.001994556514546,9.1124583E-08
0.0009,-0.002040286548436,9.4072284E-08
0.0011,-0.002014595316723,9.5636324E-08
0.0013,-0.001981261651963,9.6475752E-08
0.0015,-0.001905138604343,1.02036431E-07
0.0017,-0.00201809941791,1.03864785E-07
0.0019,-0.001924842828885,1.05905421E-07
0.0021,-0.001863599172793,1.0911814E-07
0.0023,-0.001745109097101,1.0749617E-07
0.0025,-0.001808078493923,1.08629052E-07
0.0027,-0.00194204680156,1.02715951E-07
0.0029,-0.001854724367149,9.985115E-08
0.0031,-0.001997144892812,9.7699512E-08
0.0033,-0.001971629681066,9.4565188E-08
0.0035,-0.001939546316862,9.0603237E-08
0.0037,-0.001988446107134,9.1889085E-08
0.0039,-0.002042170846835,9.1905733E-08
0.0041,-0.001913731684908,9.2297697E-08
0.0043,-0.001876330468804,9.092166E-08
0.0045,-0.001893375767395,9.3089604E-08
0.0047,-0.001857365714386,9.1243557E-08
0.0049,-0.001729190698825,8.2868027E-08
0.0051,-0.002003413625062,7.9428112E-08
0.0053,-0.002250853460282,8.6318344E-08
0.0055,-0.002311304677278,9.6891647E-08
0.0057,-0.002198044443503,1.11226761E-07
0.0059,-0.001599043491296,9.4909979E-08
0.0061,-0.00150120863691,9.9106416E-08
0.0063,-0.001689306576736,9.3566896E-08
0.0065,-0.001707038725726,9.2628262E-08
0.0067,-0.001760428887792,9.4648094E-08
0.0069,-0.001856027403846,9.8896557E-08
0.0071,-0.00179911556188,1.01218859E-07
0.0073,-0.001703376066871,1.01641696E-07
0.0075,-0.001786666107364,1.05807608E-07
0.0077,-0.001818661345169,1.09873277E-07
0.0079,-0.001930002239533,1.12527871E-07
0.0081,-0.001863969024271,1.07923519E-07
0.0083,-0.002013257006183,1.1063986E-07
0.0085,-0.001946114352904,1.04266114E-07
0.0087,-0.00179731938988,1.02992409E-07
0.0089,-0.001941870665178,9.8031464E-08
0.0091,-0.001937221968547,9.1762821E-08
0.0093,-0.001788972876966,8.8064141E-08
0.0095,-0.001807004329748,8.5713054E-08
0.0097,-0.001841306337155,8.279067E-08
0.0099,-0.001971788238734,8.2298115E-08
0.0101,-0.001792741124518,7.7281676E-08
0.0103,-0.001855463953689,7.6126945E-08
0.0105,-0.001797953387722,7.3586811E-08
0.0107,-0.00181904877536,7.3221905E-08
0.0109,-0.001797337085009,7.543008E-08
0.0111,-0.001687457668595,7.6887979E-08
0.0113,-0.001790187787265,8.0642501E-08
0.0115,-0.001793286995962,8.1582172E-08
0.0117,-0.001712620723993,8.4178851E-08
0.0119,-0.001842944067903,8.9066255E-08
0.0121,-0.001725422451273,9.1438842E-08
0.0123,-0.001755110919476,9.0736435E-08
0.0125,-0.001753825577907,8.9664255E-08
0.0127,-0.001767965499312,9.1304258E-08
0.0129,-0.001729947864078,9.1010463E-08
0.0131,-0.001733945100568,9.4865229E-08
0.0133,-0.001859179348685,1.03683369E-07
0.0135,-0.001802038634196,1.06581822E-07
0.0137,-0.001498444005847,9.243228E-08
0.0139,-0.001379038323648,7.8562671E-08
0.0141,-0.001714857062325,8.2072994E-08
0.0143,-0.002182830357924,7.9641779E-08
0.0145,-0.002116480143741,9.2411469E-08
0.0147,-0.001939106034115,9.1719116E-08
0.0149,-0.001862701145001,9.193834E-08
0.0151,-0.001897654728964,8.8960455E-08
0.0153,-0.001726478920318,8.6649258E-08
0.0155,-0.001753491000272,8.3068166E-08
0.0157,-0.001828223001212,7.8617475E-08
0.0159,-0.001800770754926,7.3021063E-08
0.0161,-0.001848420361057,7.2613837E-08
0.0163,-0.001775449258275,7.3009964E-08
0.0165,-0.00194683636073,7.5580623E-08
0.0167,-0.001728327828459,7.5912922E-08
0.0169,-0.001852364744991,8.1397985E-08
0.0171,-0.001647626399063,7.9936967E-08
0.0173,-0.001817745738663,8.8694755E-08
0.0175,-0.001788092427887,9.1804793E-08
0.0177,-0.001830969937146,9.5656098E-08
0.0179,-0.001892548170872,9.5967586E-08
