Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001839686417952,8.0985558E-08
0.0003,-0.001920423004776,8.0197815E-08
0.0005,-0.001827377825975,7.7095059E-08
0.0007,-0.001851484295912,7.3583344E-08
0.0009,-0.001748137874529,7.4851847E-08
0.0011,-0.001747292582877,7.5262889E-08
0.0013,-0.001716899685562,7.9087485E-08
0.0015,-0.001870730775408,8.404669E-08
0.0017,-0.001646763528697,8.7020759E-08
0.0019,-0.001760569750331,9.2410083E-08
0.0021,-0.001734279678203,9.5144117E-08
0.0023,-0.001765623455867,9.6965529E-08
0.0025,-0.001798569690436,9.8465399E-08
0.0027,-0.001695698592812,1.002334E-07
0.0029,-0.001705189817585,1.01657648E-07
0.0031,-0.001491136383265,1.02414518E-07
0.0033,-0.001792776398361,1.08865962E-07
0.0035,-0.001651289057918,1.07766382E-07
0.0037,-0.001728451112285,1.08726525E-07
0.0039,-0.001707619871013,1.06341091E-07
0.0041,-0.001562998164445,1.01831432E-07
0.0043,-0.001612514373846,1.01368009E-07
0.0045,-0.001685820054263,9.5184703E-08
0.0047,-0.001722992397845,9.5074398E-08
0.0049,-0.001727940514684,9.0636533E-08
0.0051,-0.001751941395923,8.9041627E-08
0.0053,-0.001802461221814,9.3220024E-08
0.0055,-0.001789536327124,9.4495817E-08
0.0057,-0.001739439088851,9.2817309E-08
0.0059,-0.001693550380878,8.9005205E-08
0.0061,-0.00157840596512,8.9808211E-08
0.0063,-0.001647855388001,7.918495E-08
0.0065,-0.002098272554576,9.0330943E-08
0.0067,-0.001963018905371,1.01378419E-07
0.0069,-0.001876083901152,1.02343414E-07
0.0071,-0.001427621231414,9.0130101E-08
0.0073,-0.001411526696756,1.08176735E-07
0.0075,-0.001698991516605,8.7605926E-08
0.0077,-0.001764901448041,9.6623168E-08
0.0079,-0.001749071176164,9.8196573E-08
0.0081,-0.001692106481642,9.814871E-08
0.0083,-0.001681382651441,9.9252446E-08
0.0085,-0.001478686928749,9.8229528E-08
0.0087,-0.001692581921816,1.0623738E-07
0.0089,-0.001712655997835,1.09077206E-07
0.0091,-0.00171306100674,1.08753575E-07
0.0093,-0.001528273453005,1.07160403E-07
0.0095,-0.001775079406798,1.08124354E-07
0.0097,-0.001666996162385,1.03457559E-07
0.0099,-0.00150853395462,9.8442158E-08
0.0101,-0.001668352051638,9.4390714E-08
0.0103,-0.001606826670468,9.0367017E-08
0.0105,-0.001751078525558,8.4987747E-08
0.0107,-0.001696033170447,8.3784805E-08
0.0109,-0.001765183289535,8.1409084E-08
0.0111,-0.001809698413126,7.9908524E-08
0.0113,-0.001695716287941,7.8172441E-08
0.0115,-0.00180818408262,7.8137752E-08
0.0117,-0.001621759030968,6.9523225E-08
0.0119,-0.001636779401451,7.0620025E-08
0.0121,-0.001607847982086,7.2493478E-08
0.0123,-0.001606580102816,7.5487314E-08
0.0125,-0.001635141670704,8.0004611E-08
0.0127,-0.001554211368784,8.0632788E-08
0.0129,-0.001663439208642,8.4776502E-08
0.0131,-0.001616317895241,8.9897355E-08
0.0133,-0.001685608760454,8.6976705E-08
0.0135,-0.001784834777936,9.1271652E-08
0.0137,-0.001684886752628,8.8050271E-08
0.0139,-0.001748454757035,9.351244E-08
0.0141,-0.001766732777469,9.4139928E-08
0.0143,-0.001834280439653,8.932502E-08
0.0145,-0.002021850086749,1.03111383E-07
0.0147,-0.001960588851944,1.0335107E-07
0.0149,-0.001539578428492,9.0102006E-08
0.0151,-0.001323552802205,7.932266E-08
0.0153,-0.001552820205688,7.8359747E-08
0.0155,-0.002000842709094,8.0020911E-08
0.0157,-0.001875326735899,9.3656737E-08
0.0159,-0.001694818143733,8.931773E-08
0.0161,-0.001718554995023,8.6835875E-08
0.0163,-0.001800541882403,8.765241E-08
0.0165,-0.001790363923647,8.2719218E-08
0.0167,-0.001805208157748,8.0685865E-08
0.0169,-0.00180251407437,7.6397505E-08
0.0171,-0.001658473513089,7.0830232E-08
0.0173,-0.001674145343713,6.8013641E-08
0.0175,-0.001767859794199,7.0064686E-08
0.0177,-0.001787264714949,7.1990861E-08
0.0179,-0.001670852536336,7.6363165E-08
0.0181,-0.001707795890979,8.136989E-08
0.0183,-0.001494834199548,8.6251049E-08
0.0185,-0.00160286470782,9.0375686E-08
0.0187,-0.001724260277115,9.6411583E-08
0.0189,-0.001757734687999,9.6950274E-08
0.0191,-0.001619029557332,9.8847302E-08
0.0193,-0.001582015771419,9.9644069E-08
0.0195,-0.001546956482343,1.03753095E-07
0.0197,-0.001569090876728,9.9975324E-08
0.0199,-0.001663949806243,1.04494006E-07
0.0201,-0.001747204572894,1.05678915E-07
0.0203,-0.001684182439931,1.04836715E-07
