Time,MeasResult1_value,MeasResult2_value
0.0001,-0.001504290150478,7.5668034E-08
0.0003,-0.001449667499401,7.21029E-08
0.0005,-0.00158673489932,6.929082E-08
0.0007,-0.00156213529408,7.1273881E-08
0.0009,-0.001646569930017,6.9181901E-08
0.0011,-0.001567963859998,7.340158E-08
0.0013,-0.001613623695448,8.1360525E-08
0.0015,-0.001475429278798,8.3122281E-08
0.0017,-0.001652081497014,8.8932708E-08
0.0019,-0.001565692364238,9.4490268E-08
0.0021,-0.001522533013485,9.37601E-08
0.0023,-0.00154067017138,9.7186486E-08
0.0025,-0.001466765650548,9.6949925E-08
0.0027,-0.001619364134967,1.00678434E-07
0.0029,-0.001466748071834,1.03604286E-07
0.0031,-0.001646851655096,1.06584253E-07
0.0033,-0.001577261369675,1.0665952E-07
0.0035,-0.001649950747378,1.06683451E-07
0.0037,-0.001704362221062,1.0416101E-07
0.0039,-0.001736410311423,1.04192232E-07
0.0041,-0.001672842307016,1.00996516E-07
0.0043,-0.001742397318594,9.7726563E-08
0.0045,-0.001688971999101,9.6047017E-08
0.0047,-0.001731074880809,8.8981267E-08
0.0049,-0.001839193282649,9.4835748E-08
0.0051,-0.001756308367476,9.1135334E-08
0.0053,-0.001720826490782,8.9214716E-08
0.0055,-0.001620649592951,9.346526E-08
0.0057,-0.00158999254927,8.5560778E-08
0.0059,-0.001413991907611,8.1972402E-08
0.0061,-0.001600064802915,7.6479019E-08
0.0063,-0.002034105826169,9.2926918E-08
0.0065,-0.002013010438532,1.00531011E-07
0.0067,-0.001948421122506,1.01427325E-07
0.0069,-0.001426194910891,9.3459022E-08
0.0071,-0.001332656480372,9.08842E-08
0.0073,-0.001611440209672,9.0132531E-08
0.0075,-0.001698234351352,8.8270184E-08
0.0077,-0.001682632835582,8.7620499E-08
0.0079,-0.001710366806947,9.381283E-08
0.0081,-0.001696121296845,9.4736542E-08
0.0083,-0.001652486505918,1.00046435E-07
0.0085,-0.001680114772171,1.07148608E-07
0.0087,-0.001683161128312,1.07579424E-07
0.0089,-0.001737185171805,1.06603672E-07
0.0091,-0.001445036381483,1.02431173E-07
0.0093,-0.001591647858731,1.0288106E-07
0.0095,-0.001632007304579,9.8331505E-08
0.0097,-0.001612672815099,9.4313705E-08
0.0099,-0.001675694948062,8.9207084E-08
0.0101,-0.001523202168755,8.6968377E-08
0.0103,-0.001663985080086,8.2829871E-08
0.0105,-0.001693374244496,8.4408477E-08
0.0107,-0.001647820114158,7.8200536E-08
0.0109,-0.001741745858453,7.6479019E-08
0.0111,-0.001775713404641,7.5300697E-08
